att_id,emp_id,work_date,status,hours_worked,overtime_hours
,110,2025-02-26,P,8,0
,110,2025-02-27,P,8,2
,110,2025-02-28,P,8,0
,110,2025-03-01,P,8,1
,110,2025-03-02,P,8,2
,110,2025-03-03,P,8,0
,110,2025-03-04,WO,0,0
,110,2025-03-05,P,8,0
,110,2025-03-06,P,8,1
,110,2025-03-07,P,8,0
,110,2025-03-08,P,8,0
,110,2025-03-09,P,8,1
,110,2025-03-10,A,0,0
,110,2025-03-11,A,0,0
,110,2025-03-12,P,8,1
,110,2025-03-13,P,8,0
,110,2025-03-14,P,8,1
,110,2025-03-15,P,8,0
,110,2025-03-16,P,8,0
,110,2025-03-17,P,8,1
,110,2025-03-18,P,8,0
,110,2025-03-19,P,8,0
,110,2025-03-20,P,8,0
,110,2025-03-21,P,8,0
,110,2025-03-22,P,8,0
,110,2025-03-23,WO,0,0
,110,2025-03-24,P,8,1
,110,2025-03-25,P,8,0
,110,2025-03-26,P,8,0
,110,2025-03-27,P,8,0
,110,2025-03-28,P,8,0
,110,2025-03-29,P,8,0
,110,2025-03-30,P,8,0
,110,2025-03-31,P,8,3
,111,2025-01-01,P,8,1
,111,2025-01-02,P,8,0
,111,2025-01-03,P,8,1
,111,2025-01-04,P,8,0
,111,2025-01-05,P,8,1
,111,2025-01-06,P,8,1
,111,2025-01-07,P,8,0
,111,2025-01-08,P,8,0
,111,2025-01-09,P,8,0
,111,2025-01-10,L,0,0
,111,2025-01-11,P,8,1
,111,2025-01-12,L,0,0
,111,2025-01-13,P,8,0
,111,2025-01-14,L,0,0
,111,2025-01-15,P,8,1
,111,2025-01-16,P,8,0
,111,2025-01-17,P,8,2
,111,2025-01-18,P,8,0
,111,2025-01-19,WO,0,0
,111,2025-01-20,P,8,0
,111,2025-01-21,P,8,0
,111,2025-01-22,P,8,2
,111,2025-01-23,P,8,0
,111,2025-01-24,P,8,2
,111,2025-01-25,WO,0,0
,111,2025-01-26,P,8,0
,111,2025-01-27,P,8,0
,111,2025-01-28,P,8,0
,111,2025-01-29,WO,0,0
,111,2025-01-30,P,8,0
,111,2025-01-31,P,8,0
,111,2025-02-01,P,8,0
,111,2025-02-02,P,8,1
,111,2025-02-03,L,0,0
,111,2025-02-04,P,8,0
,111,2025-02-05,A,0,0
,111,2025-02-06,P,8,0
,111,2025-02-07,WO,0,0
,111,2025-02-08,P,8,0
,111,2025-02-09,P,8,0
,111,2025-02-10,P,8,1
,111,2025-02-11,P,8,0
,111,2025-02-12,P,8,0
,111,2025-02-13,P,8,2
,111,2025-02-14,P,8,1
,111,2025-02-15,P,8,0
,111,2025-02-16,P,8,3
,111,2025-02-17,P,8,1
,111,2025-02-18,P,8,0
,111,2025-02-19,P,8,2
,111,2025-02-20,L,0,0
,111,2025-02-21,P,8,0
,111,2025-02-22,P,8,0
,111,2025-02-23,P,8,0
,111,2025-02-24,P,8,3
,111,2025-02-25,P,8,0
,111,2025-02-26,P,8,1
,111,2025-02-27,P,8,0
,111,2025-02-28,P,8,1
,111,2025-03-01,P,8,0
,111,2025-03-02,P,8,0
,111,2025-03-03,P,8,2
,111,2025-03-04,P,8,1
,111,2025-03-05,P,8,1
,111,2025-03-06,P,8,0
,111,2025-03-07,L,0,0
,111,2025-03-08,P,8,0
,111,2025-03-09,P,8,2
,111,2025-03-10,P,8,1
,111,2025-03-11,P,8,0
,111,2025-03-12,P,8,0
,111,2025-03-13,P,8,0
,111,2025-03-14,WO,0,0
,111,2025-03-15,P,8,1
,111,2025-03-16,P,8,0
,111,2025-03-17,P,8,0
,111,2025-03-18,P,8,0
,111,2025-03-19,P,8,0
,111,2025-03-20,P,8,0
,111,2025-03-21,P,8,0
,111,2025-03-22,P,8,0
,111,2025-03-23,P,8,0
,111,2025-03-24,P,8,0
,111,2025-03-25,P,8,0
,111,2025-03-26,P,8,2
,111,2025-03-27,P,8,0
,111,2025-03-28,P,8,0
,111,2025-03-29,P,8,0
,111,2025-03-30,WO,0,0
,111,2025-03-31,P,8,0
,112,2025-01-01,P,8,0
,112,2025-01-02,P,8,1
,112,2025-01-03,A,0,0
,112,2025-01-04,P,8,1
,112,2025-01-05,L,0,0
,112,2025-01-06,WO,0,0
,112,2025-01-07,P,8,1
,112,2025-01-08,P,8,3
,112,2025-01-09,P,8,0
,112,2025-01-10,P,8,0
,112,2025-01-11,L,0,0
,112,2025-01-12,L,0,0
,112,2025-01-13,P,8,0
,112,2025-01-14,P,8,0
,112,2025-01-15,P,8,1
,112,2025-01-16,P,8,0
,112,2025-01-17,L,0,0
,112,2025-01-18,P,8,0
,112,2025-01-19,WO,0,0
,112,2025-01-20,P,8,1
,112,2025-01-21,L,0,0
,112,2025-01-22,WO,0,0
,112,2025-01-23,P,8,0
,112,2025-01-24,P,8,1
,112,2025-01-25,WO,0,0
,112,2025-01-26,P,8,0
,112,2025-01-27,P,8,0
,112,2025-01-28,P,8,0
,112,2025-01-29,WO,0,0
,112,2025-01-30,P,8,0
,112,2025-01-31,P,8,0
,112,2025-02-01,P,8,1
,112,2025-02-02,A,0,0
,112,2025-02-03,A,0,0
,112,2025-02-04,P,8,0
,112,2025-02-05,P,8,0
,112,2025-02-06,P,8,0
,112,2025-02-07,P,8,0
,112,2025-02-08,P,8,3
,112,2025-02-09,P,8,0
,112,2025-02-10,P,8,2
,112,2025-02-11,P,8,0
,112,2025-02-12,P,8,1
,112,2025-02-13,P,8,1
,112,2025-02-14,WO,0,0
,112,2025-02-15,P,8,1
,112,2025-02-16,P,8,2
,112,2025-02-17,P,8,2
,112,2025-02-18,P,8,0
,112,2025-02-19,P,8,0
,112,2025-02-20,P,8,0
,112,2025-02-21,P,8,0
,112,2025-02-22,A,0,0
,112,2025-02-23,P,8,0
,112,2025-02-24,P,8,0
,112,2025-02-25,L,0,0
,112,2025-02-26,P,8,1
,112,2025-02-27,L,0,0
,112,2025-02-28,A,0,0
,112,2025-03-01,P,8,1
,112,2025-03-02,L,0,0
,112,2025-03-03,P,8,0
,112,2025-03-04,P,8,0
,112,2025-03-05,P,8,0
,112,2025-03-06,P,8,0
,112,2025-03-07,P,8,0
,112,2025-03-08,P,8,0
,112,2025-03-09,P,8,1
,112,2025-03-10,P,8,0
,112,2025-03-11,P,8,0
,112,2025-03-12,P,8,2
,112,2025-03-13,WO,0,0
,112,2025-03-14,P,8,0
,112,2025-03-15,L,0,0
,112,2025-03-16,P,8,0
,112,2025-03-17,A,0,0
,112,2025-03-18,P,8,0
,112,2025-03-19,P,8,1
,112,2025-03-20,P,8,0
,112,2025-03-21,P,8,0
,112,2025-03-22,P,8,1
,112,2025-03-23,P,8,0
,112,2025-03-24,WO,0,0
,112,2025-03-25,P,8,3
,112,2025-03-26,P,8,0
,112,2025-03-27,P,8,2
,112,2025-03-28,P,8,0
,112,2025-03-29,P,8,0
,112,2025-03-30,P,8,2
,112,2025-03-31,P,8,1
,113,2025-01-01,P,8,0
,113,2025-01-02,P,8,0
,113,2025-01-03,P,8,3
,113,2025-01-04,P,8,0
,113,2025-01-05,P,8,3
,113,2025-01-06,P,8,0
,113,2025-01-07,WO,0,0
,113,2025-01-08,P,8,0
,113,2025-01-09,P,8,2
,113,2025-01-10,P,8,0
,113,2025-01-11,P,8,0
,113,2025-01-12,P,8,0
,113,2025-01-13,P,8,0
,113,2025-01-14,P,8,0
,113,2025-01-15,WO,0,0
,113,2025-01-16,P,8,1
,113,2025-01-17,A,0,0
,113,2025-01-18,P,8,0
,113,2025-01-19,P,8,0
,113,2025-01-20,P,8,0
,113,2025-01-21,P,8,1
,113,2025-01-22,P,8,1
,113,2025-01-23,P,8,2
,113,2025-01-24,P,8,0
,113,2025-01-25,P,8,0
,113,2025-01-26,P,8,2
,113,2025-01-27,P,8,0
,113,2025-01-28,P,8,2
,113,2025-01-29,P,8,0
,113,2025-01-30,P,8,0
,113,2025-01-31,P,8,3
,113,2025-02-01,P,8,2
,113,2025-02-02,P,8,1
,113,2025-02-03,A,0,0
,113,2025-02-04,P,8,2
,113,2025-02-05,P,8,0
,113,2025-02-06,A,0,0
,113,2025-02-07,P,8,0
,113,2025-02-08,P,8,0
,113,2025-02-09,WO,0,0
,113,2025-02-10,P,8,0
,113,2025-02-11,P,8,0
,113,2025-02-12,P,8,0
,113,2025-02-13,WO,0,0
,113,2025-02-14,P,8,0
,113,2025-02-15,P,8,0
,113,2025-02-16,P,8,0
,113,2025-02-17,P,8,1
,113,2025-02-18,P,8,1
,113,2025-02-19,L,0,0
,113,2025-02-20,A,0,0
,113,2025-02-21,P,8,0
,113,2025-02-22,P,8,0
,113,2025-02-23,P,8,2
,113,2025-02-24,A,0,0
,113,2025-02-25,P,8,0
,113,2025-02-26,A,0,0
,113,2025-02-27,P,8,0
,113,2025-02-28,WO,0,0
,113,2025-03-01,P,8,0
,113,2025-03-02,P,8,2
,113,2025-03-03,P,8,0
,113,2025-03-04,P,8,0
,113,2025-03-05,P,8,1
,113,2025-03-06,P,8,2
,113,2025-03-07,P,8,0
,113,2025-03-08,P,8,0
,113,2025-03-09,P,8,0
,113,2025-03-10,P,8,0
,113,2025-03-11,P,8,1
,113,2025-03-12,WO,0,0
,113,2025-03-13,P,8,0
,113,2025-03-14,P,8,0
,113,2025-03-15,P,8,1
,113,2025-03-16,P,8,0
,113,2025-03-17,A,0,0
,113,2025-03-18,P,8,1
,113,2025-03-19,P,8,0
,113,2025-03-20,P,8,0
,113,2025-03-21,L,0,0
,113,2025-03-22,P,8,3
,113,2025-03-23,P,8,0
,113,2025-03-24,P,8,0
,113,2025-03-25,WO,0,0
,113,2025-03-26,P,8,0
,113,2025-03-27,P,8,0
,113,2025-03-28,P,8,0
,113,2025-03-29,A,0,0
,113,2025-03-30,P,8,0
,113,2025-03-31,P,8,0
,114,2025-01-01,L,0,0
,114,2025-01-02,P,8,0
,114,2025-01-03,P,8,0
,114,2025-01-04,P,8,3
,114,2025-01-05,P,8,3
,114,2025-01-06,P,8,0
,114,2025-01-07,P,8,0
,114,2025-01-08,A,0,0
,114,2025-01-09,P,8,1
,114,2025-01-10,P,8,0
,114,2025-01-11,P,8,0
,114,2025-01-12,P,8,1
,114,2025-01-13,P,8,0
,114,2025-01-14,P,8,3
,114,2025-01-15,P,8,1
,114,2025-01-16,P,8,1
,114,2025-01-17,P,8,0
,114,2025-01-18,P,8,1
,114,2025-01-19,P,8,1
,114,2025-01-20,P,8,2
,114,2025-01-21,P,8,2
,114,2025-01-22,P,8,0
,114,2025-01-23,P,8,0
,114,2025-01-24,P,8,0
,114,2025-01-25,P,8,0
,114,2025-01-26,P,8,0
,114,2025-01-27,P,8,0
,114,2025-01-28,L,0,0
,114,2025-01-29,WO,0,0
,114,2025-01-30,P,8,0
,114,2025-01-31,P,8,0
,114,2025-02-01,P,8,0
,114,2025-02-02,P,8,0
,114,2025-02-03,P,8,0
,114,2025-02-04,WO,0,0
,114,2025-02-05,P,8,1
,114,2025-02-06,WO,0,0
,114,2025-02-07,P,8,0
,114,2025-02-08,P,8,0
,114,2025-02-09,A,0,0
,114,2025-02-10,P,8,3
,114,2025-02-11,P,8,0
,114,2025-02-12,P,8,0
,114,2025-02-13,P,8,0
,114,2025-02-14,P,8,0
,114,2025-02-15,L,0,0
,114,2025-02-16,P,8,1
,114,2025-02-17,P,8,2
,114,2025-02-18,P,8,2
,114,2025-02-19,P,8,0
,114,2025-02-20,P,8,1
,114,2025-02-21,P,8,1
,114,2025-02-22,P,8,1
,114,2025-02-23,L,0,0
,114,2025-02-24,P,8,3
,114,2025-02-25,P,8,0
,114,2025-02-26,P,8,0
,114,2025-02-27,P,8,0
,114,2025-02-28,P,8,2
,114,2025-03-01,A,0,0
,114,2025-03-02,A,0,0
,114,2025-03-03,WO,0,0
,114,2025-03-04,P,8,0
,114,2025-03-05,P,8,1
,114,2025-03-06,P,8,0
,114,2025-03-07,P,8,0
,114,2025-03-08,P,8,0
,114,2025-03-09,P,8,0
,114,2025-03-10,P,8,0
,114,2025-03-11,WO,0,0
,114,2025-03-12,P,8,0
,114,2025-03-13,A,0,0
,114,2025-03-14,P,8,0
,114,2025-03-15,P,8,1
,114,2025-03-16,P,8,0
,114,2025-03-17,WO,0,0
,114,2025-03-18,P,8,0
,114,2025-03-19,P,8,0
,114,2025-03-20,P,8,0
,114,2025-03-21,A,0,0
,114,2025-03-22,P,8,0
,114,2025-03-23,P,8,0
,114,2025-03-24,P,8,1
,114,2025-03-25,P,8,1
,114,2025-03-26,WO,0,0
,114,2025-03-27,P,8,1
,114,2025-03-28,P,8,0
,114,2025-03-29,P,8,0
,114,2025-03-30,P,8,0
,114,2025-03-31,P,8,0
,115,2025-01-01,P,8,2
,115,2025-01-02,P,8,0
,115,2025-01-03,P,8,2
,115,2025-01-04,A,0,0
,115,2025-01-05,P,8,0
,115,2025-01-06,P,8,0
,115,2025-01-07,P,8,1
,115,2025-01-08,P,8,0
,115,2025-01-09,WO,0,0
,115,2025-01-10,P,8,0
,115,2025-01-11,P,8,2
,115,2025-01-12,P,8,2
,115,2025-01-13,A,0,0
,115,2025-01-14,P,8,0
,115,2025-01-15,WO,0,0
,115,2025-01-16,P,8,2
,115,2025-01-17,WO,0,0
,115,2025-01-18,P,8,0
,115,2025-01-19,WO,0,0
,115,2025-01-20,P,8,0
,115,2025-01-21,P,8,0
,115,2025-01-22,WO,0,0
,115,2025-01-23,A,0,0
,115,2025-01-24,P,8,0
,115,2025-01-25,P,8,2
,115,2025-01-26,P,8,0
,115,2025-01-27,P,8,0
,115,2025-01-28,WO,0,0
,115,2025-01-29,P,8,0
,115,2025-01-30,P,8,3
,115,2025-01-31,P,8,0
,115,2025-02-01,P,8,2
,115,2025-02-02,P,8,0
,115,2025-02-03,P,8,1
,115,2025-02-04,P,8,2
,115,2025-02-05,P,8,0
,115,2025-02-06,P,8,1
,115,2025-02-07,P,8,2
,115,2025-02-08,P,8,0
,115,2025-02-09,P,8,1
,115,2025-02-10,P,8,0
,115,2025-02-11,WO,0,0
,115,2025-02-12,P,8,1
,115,2025-02-13,L,0,0
,115,2025-02-14,P,8,0
,115,2025-02-15,P,8,0
,115,2025-02-16,P,8,0
,115,2025-02-17,P,8,1
,115,2025-02-18,P,8,0
,115,2025-02-19,P,8,0
,115,2025-02-20,P,8,2
,115,2025-02-21,A,0,0
,115,2025-02-22,P,8,2
,115,2025-02-23,P,8,1
,115,2025-02-24,P,8,2
,115,2025-02-25,P,8,1
,115,2025-02-26,WO,0,0
,115,2025-02-27,P,8,0
,115,2025-02-28,P,8,0
,115,2025-03-01,P,8,0
,115,2025-03-02,P,8,2
,115,2025-03-03,P,8,0
,115,2025-03-04,P,8,0
,115,2025-03-05,P,8,0
,115,2025-03-06,P,8,0
,115,2025-03-07,P,8,0
,115,2025-03-08,P,8,0
,115,2025-03-09,P,8,0
,115,2025-03-10,P,8,2
,115,2025-03-11,P,8,0
,115,2025-03-12,A,0,0
,115,2025-03-13,P,8,0
,115,2025-03-14,P,8,0
,115,2025-03-15,WO,0,0
,115,2025-03-16,P,8,2
,115,2025-03-17,P,8,0
,115,2025-03-18,P,8,0
,115,2025-03-19,P,8,3
,115,2025-03-20,P,8,0
,115,2025-03-21,P,8,0
,115,2025-03-22,P,8,1
,115,2025-03-23,P,8,1
,115,2025-03-24,P,8,2
,115,2025-03-25,A,0,0
,115,2025-03-26,P,8,0
,115,2025-03-27,L,0,0
,115,2025-03-28,P,8,2
,115,2025-03-29,P,8,0
,115,2025-03-30,A,0,0
,115,2025-03-31,WO,0,0
,116,2025-01-01,P,8,1
,116,2025-01-02,P,8,0
,116,2025-01-03,P,8,0
,116,2025-01-04,WO,0,0
,116,2025-01-05,P,8,0
,116,2025-01-06,P,8,0
,116,2025-01-07,P,8,1
,116,2025-01-08,P,8,2
,116,2025-01-09,L,0,0
,116,2025-01-10,P,8,2
,116,2025-01-11,P,8,0
,116,2025-01-12,P,8,0
,116,2025-01-13,P,8,2
,116,2025-01-14,P,8,2
,116,2025-01-15,P,8,0
,116,2025-01-16,L,0,0
,116,2025-01-17,P,8,0
,116,2025-01-18,P,8,0
,116,2025-01-19,P,8,0
,116,2025-01-20,P,8,3
,116,2025-01-21,P,8,0
,116,2025-01-22,P,8,2
,116,2025-01-23,P,8,0
,116,2025-01-24,P,8,0
,116,2025-01-25,A,0,0
,116,2025-01-26,P,8,0
,116,2025-01-27,P,8,0
,116,2025-01-28,L,0,0
,116,2025-01-29,L,0,0
,116,2025-01-30,P,8,2
,116,2025-01-31,P,8,0
,116,2025-02-01,P,8,0
,116,2025-02-02,P,8,3
,116,2025-02-03,P,8,2
,116,2025-02-04,P,8,1
,116,2025-02-05,P,8,0
,116,2025-02-06,P,8,1
,116,2025-02-07,P,8,1
,116,2025-02-08,P,8,0
,116,2025-02-09,A,0,0
,116,2025-02-10,P,8,0
,116,2025-02-11,P,8,2
,116,2025-02-12,P,8,2
,116,2025-02-13,P,8,3
,116,2025-02-14,L,0,0
,116,2025-02-15,P,8,0
,116,2025-02-16,P,8,0
,116,2025-02-17,P,8,0
,116,2025-02-18,P,8,0
,116,2025-02-19,P,8,0
,116,2025-02-20,L,0,0
,116,2025-02-21,P,8,0
,116,2025-02-22,P,8,1
,116,2025-02-23,WO,0,0
,116,2025-02-24,WO,0,0
,116,2025-02-25,L,0,0
,116,2025-02-26,P,8,1
,116,2025-02-27,P,8,0
,116,2025-02-28,L,0,0
,116,2025-03-01,P,8,0
,116,2025-03-02,P,8,0
,116,2025-03-03,P,8,0
,116,2025-03-04,P,8,0
,116,2025-03-05,A,0,0
,116,2025-03-06,P,8,0
,116,2025-03-07,WO,0,0
,116,2025-03-08,A,0,0
,116,2025-03-09,P,8,1
,116,2025-03-10,A,0,0
,116,2025-03-11,WO,0,0
,116,2025-03-12,P,8,0
,116,2025-03-13,P,8,0
,116,2025-03-14,P,8,0
,116,2025-03-15,P,8,0
,116,2025-03-16,P,8,2
,116,2025-03-17,P,8,0
,116,2025-03-18,A,0,0
,116,2025-03-19,P,8,1
,116,2025-03-20,P,8,0
,116,2025-03-21,A,0,0
,116,2025-03-22,P,8,0
,116,2025-03-23,P,8,0
,116,2025-03-24,WO,0,0
,116,2025-03-25,P,8,0
,116,2025-03-26,P,8,0
,116,2025-03-27,P,8,0
,116,2025-03-28,P,8,0
,116,2025-03-29,P,8,0
,116,2025-03-30,P,8,2
,116,2025-03-31,P,8,0
,117,2025-01-01,P,8,1
,117,2025-01-02,P,8,0
,117,2025-01-03,P,8,0
,117,2025-01-04,WO,0,0
,117,2025-01-05,A,0,0
,117,2025-01-06,P,8,0
,117,2025-01-07,P,8,0
,117,2025-01-08,L,0,0
,117,2025-01-09,P,8,0
,117,2025-01-10,P,8,0
,117,2025-01-11,P,8,0
,117,2025-01-12,P,8,1
,117,2025-01-13,P,8,0
,117,2025-01-14,P,8,0
,117,2025-01-15,P,8,0
,117,2025-01-16,P,8,2
,117,2025-01-17,P,8,0
,117,2025-01-18,P,8,1
,117,2025-01-19,P,8,0
,117,2025-01-20,L,0,0
,117,2025-01-21,P,8,0
,117,2025-01-22,P,8,0
,117,2025-01-23,A,0,0
,117,2025-01-24,P,8,0
,117,2025-01-25,WO,0,0
,117,2025-01-26,P,8,0
,117,2025-01-27,P,8,0
,117,2025-01-28,P,8,0
,117,2025-01-29,P,8,0
,117,2025-01-30,P,8,0
,117,2025-01-31,P,8,0
,117,2025-02-01,P,8,0
,117,2025-02-02,P,8,0
,117,2025-02-03,WO,0,0
,117,2025-02-04,P,8,1
,117,2025-02-05,P,8,1
,117,2025-02-06,P,8,1
,117,2025-02-07,P,8,0
,117,2025-02-08,P,8,1
,117,2025-02-09,P,8,0
,117,2025-02-10,P,8,0
,117,2025-02-11,P,8,0
,117,2025-02-12,L,0,0
,117,2025-02-13,P,8,3
,117,2025-02-14,P,8,2
,117,2025-02-15,A,0,0
,117,2025-02-16,P,8,0
,117,2025-02-17,P,8,1
,117,2025-02-18,P,8,0
,117,2025-02-19,P,8,2
,117,2025-02-20,WO,0,0
,117,2025-02-21,L,0,0
,117,2025-02-22,P,8,0
,117,2025-02-23,P,8,0
,117,2025-02-24,P,8,0
,117,2025-02-25,P,8,0
,117,2025-02-26,WO,0,0
,117,2025-02-27,P,8,2
,117,2025-02-28,P,8,0
,117,2025-03-01,P,8,0
,117,2025-03-02,P,8,0
,117,2025-03-03,P,8,0
,117,2025-03-04,P,8,3
,117,2025-03-05,P,8,1
,117,2025-03-06,P,8,1
,117,2025-03-07,P,8,0
,117,2025-03-08,L,0,0
,117,2025-03-09,P,8,2
,117,2025-03-10,WO,0,0
,117,2025-03-11,P,8,0
,117,2025-03-12,L,0,0
,117,2025-03-13,P,8,0
,117,2025-03-14,L,0,0
,117,2025-03-15,P,8,0
,117,2025-03-16,P,8,0
,117,2025-03-17,P,8,0
,117,2025-03-18,P,8,0
,117,2025-03-19,P,8,0
,117,2025-03-20,P,8,0
,117,2025-03-21,P,8,0
,117,2025-03-22,P,8,2
,117,2025-03-23,P,8,0
,117,2025-03-24,P,8,0
,117,2025-03-25,P,8,0
,117,2025-03-26,P,8,1
,117,2025-03-27,P,8,0
,117,2025-03-28,P,8,0
,117,2025-03-29,P,8,0
,117,2025-03-30,P,8,0
,117,2025-03-31,P,8,0
,118,2025-01-01,P,8,0
,118,2025-01-02,P,8,2
,118,2025-01-03,P,8,1
,118,2025-01-04,P,8,0
,118,2025-01-05,P,8,0
,118,2025-01-06,P,8,2
,118,2025-01-07,P,8,2
,118,2025-01-08,P,8,1
,118,2025-01-09,P,8,1
,118,2025-01-10,P,8,0
,118,2025-01-11,P,8,1
,118,2025-01-12,P,8,2
,118,2025-01-13,P,8,1
,118,2025-01-14,WO,0,0
,118,2025-01-15,A,0,0
,118,2025-01-16,P,8,0
,118,2025-01-17,L,0,0
,118,2025-01-18,P,8,0
,118,2025-01-19,P,8,1
,118,2025-01-20,P,8,0
,118,2025-01-21,A,0,0
,118,2025-01-22,P,8,2
,118,2025-01-23,P,8,0
,118,2025-01-24,P,8,0
,118,2025-01-25,WO,0,0
,118,2025-01-26,P,8,0
,118,2025-01-27,P,8,0
,118,2025-01-28,P,8,0
,118,2025-01-29,P,8,2
,118,2025-01-30,P,8,0
,118,2025-01-31,P,8,1
,118,2025-02-01,P,8,0
,118,2025-02-02,P,8,3
,118,2025-02-03,P,8,1
,118,2025-02-04,P,8,0
,118,2025-02-05,P,8,0
,118,2025-02-06,WO,0,0
,118,2025-02-07,WO,0,0
,118,2025-02-08,WO,0,0
,118,2025-02-09,P,8,1
,118,2025-02-10,P,8,2
,118,2025-02-11,P,8,1
,118,2025-02-12,P,8,0
,118,2025-02-13,P,8,1
,118,2025-02-14,P,8,0
,118,2025-02-15,P,8,0
,118,2025-02-16,P,8,0
,118,2025-02-17,P,8,0
,118,2025-02-18,P,8,0
,118,2025-02-19,P,8,1
,118,2025-02-20,P,8,0
,118,2025-02-21,WO,0,0
,118,2025-02-22,P,8,0
,118,2025-02-23,P,8,2
,118,2025-02-24,P,8,1
,118,2025-02-25,A,0,0
,118,2025-02-26,P,8,1
,118,2025-02-27,P,8,2
,118,2025-02-28,P,8,0
,118,2025-03-01,P,8,1
,118,2025-03-02,P,8,2
,118,2025-03-03,A,0,0
,118,2025-03-04,P,8,1
,118,2025-03-05,P,8,0
,118,2025-03-06,P,8,0
,118,2025-03-07,P,8,0
,118,2025-03-08,WO,0,0
,118,2025-03-09,P,8,1
,118,2025-03-10,P,8,0
,118,2025-03-11,P,8,2
,118,2025-03-12,P,8,0
,118,2025-03-13,P,8,0
,118,2025-03-14,P,8,0
,118,2025-03-15,P,8,1
,118,2025-03-16,P,8,0
,118,2025-03-17,P,8,1
,118,2025-03-18,WO,0,0
,118,2025-03-19,P,8,1
,118,2025-03-20,P,8,0
,118,2025-03-21,P,8,0
,118,2025-03-22,P,8,2
,118,2025-03-23,P,8,0
,118,2025-03-24,P,8,0
,118,2025-03-25,P,8,0
,118,2025-03-26,P,8,0
,118,2025-03-27,P,8,0
,118,2025-03-28,P,8,0
,118,2025-03-29,L,0,0
,118,2025-03-30,P,8,1
,118,2025-03-31,WO,0,0
,119,2025-01-01,P,8,0
,119,2025-01-02,P,8,0
,119,2025-01-03,P,8,0
,119,2025-01-04,P,8,0
,119,2025-01-05,WO,0,0
,119,2025-01-06,P,8,0
,119,2025-01-07,WO,0,0
,119,2025-01-08,P,8,3
,119,2025-01-09,P,8,0
,119,2025-01-10,P,8,0
,119,2025-01-11,P,8,3
,119,2025-01-12,P,8,0
,119,2025-01-13,WO,0,0
,119,2025-01-14,P,8,0
,119,2025-01-15,WO,0,0
,119,2025-01-16,P,8,1
,119,2025-01-17,WO,0,0
,119,2025-01-18,P,8,0
,119,2025-01-19,P,8,0
,119,2025-01-20,WO,0,0
,119,2025-01-21,P,8,0
,119,2025-01-22,P,8,0
,119,2025-01-23,P,8,1
,119,2025-01-24,P,8,0
,119,2025-01-25,P,8,0
,119,2025-01-26,P,8,0
,119,2025-01-27,P,8,0
,119,2025-01-28,P,8,0
,119,2025-01-29,P,8,1
,119,2025-01-30,A,0,0
,119,2025-01-31,P,8,3
,119,2025-02-01,P,8,0
,119,2025-02-02,L,0,0
,119,2025-02-03,P,8,2
,119,2025-02-04,P,8,0
,119,2025-02-05,P,8,1
,119,2025-02-06,P,8,1
,119,2025-02-07,P,8,0
,119,2025-02-08,P,8,0
,119,2025-02-09,WO,0,0
,119,2025-02-10,P,8,1
,119,2025-02-11,A,0,0
,119,2025-02-12,P,8,0
,119,2025-02-13,P,8,0
,119,2025-02-14,P,8,0
,119,2025-02-15,P,8,0
,119,2025-02-16,P,8,0
,119,2025-02-17,P,8,1
,119,2025-02-18,P,8,0
,119,2025-02-19,P,8,0
,119,2025-02-20,P,8,0
,119,2025-02-21,P,8,0
,119,2025-02-22,P,8,0
,119,2025-02-23,P,8,1
,119,2025-02-24,WO,0,0
,119,2025-02-25,P,8,1
,119,2025-02-26,P,8,0
,119,2025-02-27,P,8,0
,119,2025-02-28,P,8,0
,119,2025-03-01,P,8,2
,119,2025-03-02,WO,0,0
,119,2025-03-03,P,8,1
,119,2025-03-04,P,8,0
,119,2025-03-05,P,8,0
,119,2025-03-06,P,8,3
,119,2025-03-07,P,8,0
,119,2025-03-08,P,8,0
,119,2025-03-09,P,8,0
,119,2025-03-10,P,8,1
,119,2025-03-11,P,8,0
,119,2025-03-12,P,8,1
,119,2025-03-13,P,8,1
,119,2025-03-14,A,0,0
,119,2025-03-15,P,8,3
,119,2025-03-16,P,8,1
,119,2025-03-17,P,8,0
,119,2025-03-18,P,8,0
,119,2025-03-19,P,8,0
,119,2025-03-20,WO,0,0
,119,2025-03-21,A,0,0
,119,2025-03-22,P,8,2
,119,2025-03-23,P,8,0
,119,2025-03-24,P,8,0
,119,2025-03-25,P,8,0
,119,2025-03-26,P,8,0
,119,2025-03-27,P,8,1
,119,2025-03-28,P,8,3
,119,2025-03-29,A,0,0
,119,2025-03-30,WO,0,0
,119,2025-03-31,WO,0,0
,120,2025-01-01,A,0,0
,120,2025-01-02,P,8,0
,120,2025-01-03,P,8,0
,120,2025-01-04,P,8,0
,120,2025-01-05,L,0,0
,120,2025-01-06,WO,0,0
,120,2025-01-07,A,0,0
,120,2025-01-08,P,8,0
,120,2025-01-09,P,8,0
,120,2025-01-10,P,8,0
,120,2025-01-11,WO,0,0
,120,2025-01-12,P,8,0
,120,2025-01-13,P,8,0
,120,2025-01-14,P,8,2
,120,2025-01-15,P,8,0
,120,2025-01-16,P,8,0
,120,2025-01-17,P,8,1
,120,2025-01-18,P,8,0
,120,2025-01-19,P,8,0
,120,2025-01-20,WO,0,0
,120,2025-01-21,P,8,0
,120,2025-01-22,P,8,0
,120,2025-01-23,P,8,0
,120,2025-01-24,P,8,2
